;Id;TA_RULE;TA_COUNTER;TA_TOKEN;TA_LANGUAGE;TA_TYPE;TA_NORMALIZED;TA_STEM;TA_PARAGRAPH;TA_SENTENCE;TA_CREATED_AT;TA_OFFSET;TA_PARENT
185;805547617744605184;Entity Extraction;2;2016;en;YEAR;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;24;Error in reading value (type 4): rs.getBigInt(...) is null
637;805540956229562368;Entity Extraction;2;important;en;WeakPositiveSentiment;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;23;1
831;805540009998630912;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
634;805541122680455172;Entity Extraction;2;Election2016;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;86;Error in reading value (type 4): rs.getBigInt(...) is null
194;805547354526982144;Entity Extraction;2;commondreams;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
73;805549998385627136;Entity Extraction;2;ArtHauntsMe;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
836;805540009633644544;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
626;805541178670280704;Entity Extraction;2;Clinton;en;PERSON;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;23;Error in reading value (type 4): rs.getBigInt(...) is null
200;805547236868390912;Entity Extraction;2;Revitalize;en;WeakPositiveSentiment;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;18;1
71;805550096725250048;Entity Extraction;2;https://t.co/xfbtriDwba;en;URI/URL;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;54;Error in reading value (type 4): rs.getBigInt(...) is null
841;805540009541451776;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
619;805541944403165184;Entity Extraction;2;Obama;en;PERSON;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;31;Error in reading value (type 4): rs.getBigInt(...) is null
615;805542727358222336;Entity Extraction;2;#VotingRightsAct;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;63;Error in reading value (type 4): rs.getBigInt(...) is null
8;805547517291151361;Entity Extraction;2;https://t.co/eLU09phsJN;en;URI/URL;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;12;Error in reading value (type 4): rs.getBigInt(...) is null
846;805540007620395008;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
612;805543512116695040;Entity Extraction;2;#Election2016;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;103;Error in reading value (type 4): rs.getBigInt(...) is null
404;805545048452513792;Entity Extraction;2;LindaSuhler;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
370;805546689826353152;Entity Extraction;2;AlyLovesMovies;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
851;805540009432334336;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
986;805540003904307200;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
981;805540004638244864;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
209;805551062031548416;Entity Extraction;2;hate;en;StrongNegativeSentiment;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;22;1
856;805540009398779904;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
215;805549845633179650;Entity Extraction;2;Greg_Palast;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
600;805540681963827200;Entity Extraction;2;labella_boricua;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
223;805549461434994688;Entity Extraction;2;sssp_dd;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
861;805540009201668097;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
592;805543334789992448;Entity Extraction;2;DanScavino;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
231;805549420418859008;Entity Extraction;2;mspattila;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
60;805550732762083328;Entity Extraction;2;LindaSuhler;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
866;805540009000333312;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
587;805540014369087488;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
415;805545040911200257;Entity Extraction;2;Bernie2016;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
580;805540099803021316;Entity Extraction;2;karachiiite;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
871;805540008979402752;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
976;805540005170905088;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
15;805547470109503488;Entity Extraction;2;https://t.co/Hx9sTNmNwa;en;URI/URL;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;14;Error in reading value (type 4): rs.getBigInt(...) is null
358;805546908496240640;Entity Extraction;2;funder;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
876;805540008601890816;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
242;805548912534847488;Entity Extraction;2;Greg_Palast;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
105;805547865246461953;Entity Extraction;2;RT @ustvmedia: *This*: 8min of your time well worth spending w/@mcrispinmiller re:the state of our #voting & #election systems & fixing the…;en;Emoticon;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
56;805550819852582912;Entity Extraction;2;oranicuhh;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
881;805540008333438976;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
569;805540636640165888;Entity Extraction;2;LindaSuhler;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
252;805548508627476480;Entity Extraction;2;recount votes;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;35;Error in reading value (type 4): rs.getBigInt(...) is null
257;805546884748210176;Entity Extraction;2;AlyLovesMovies;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
886;805540008094380032;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
561;805540939716501504;Entity Extraction;2;important;en;Sentiment;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;23;Error in reading value (type 4): rs.getBigInt(...) is null
558;805543513156894720;Entity Extraction;2;#Election2016;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;103;Error in reading value (type 4): rs.getBigInt(...) is null
552;805543401944993792;Entity Extraction;2;2016;en;YEAR;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;24;Error in reading value (type 4): rs.getBigInt(...) is null
891;805540008018853889;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
550;805543550213492737;Entity Extraction;2;https://t.co/h3iFYGn3iV;ja;URI/URL;;;1;2;Mon, 05 Dec 2016 05:19:07 GMT;21;Error in reading value (type 4): rs.getBigInt(...) is null
262;805546691751358464;Entity Extraction;2;paulegan4;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
47;805548441875136512;Entity Extraction;2;trouble;en;Sentiment;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;23;Error in reading value (type 4): rs.getBigInt(...) is null
896;805540006764769280;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
543;805542193574219777;Entity Extraction;2;@Heritage;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;59;Error in reading value (type 4): rs.getBigInt(...) is null
270;805546479821684737;Entity Extraction;2;Gets Warrant;en;PROP_MISC;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
538;805540015589597184;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
901;805540007595294720;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
533;805540016839499777;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
273;805546328738725889;Entity Extraction;2;Bernie2016;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
527;805541568388169729;Entity Extraction;2;POLSPhoenix;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
906;805540007389720576;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
524;805543511688933376;Entity Extraction;2;#Election2016;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;103;Error in reading value (type 4): rs.getBigInt(...) is null
521;805540888810291201;Entity Extraction;2;#election2016;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;56;Error in reading value (type 4): rs.getBigInt(...) is null
43;805549639000653824;Entity Extraction;2;oranicuhh;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
911;805540006395641856;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
516;805540015195336705;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
280;805546326339551232;Entity Extraction;2;Bernie2016;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
511;805540015941877760;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
916;805540007523983360;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
506;805540018211078145;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
287;805546287093288960;Entity Extraction;2;https://t.co/gxUuiHjby4;en;URI/URL;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;41;Error in reading value (type 4): rs.getBigInt(...) is null
2;805547576661516288;Entity Extraction;2;https://t.co/xSrjFhjbNX;en;URI/URL;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;14;Error in reading value (type 4): rs.getBigInt(...) is null
921;805540007414927360;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
498;805541119052288000;Entity Extraction;2;TheSocReview;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
291;805546266788818944;Entity Extraction;2;BTP1960;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
35;805550499382575104;Entity Extraction;2;AndreBlackMount;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
926;805540006882263040;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
490;805543618085720064;Entity Extraction;2;Trump;en;PERSON;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
422;805545039854059521;Entity Extraction;2;your favorite political candidate use flexible;en;Sentiment;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;5;Error in reading value (type 4): rs.getBigInt(...) is null
33;805550879981977600;Entity Extraction;2;https://t.co/V2TbUfy1JO;en;URI/URL;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;49;Error in reading value (type 4): rs.getBigInt(...) is null
931;805540005728788480;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
296;805546002920960001;Entity Extraction;2;ImWithHer;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;17;Error in reading value (type 4): rs.getBigInt(...) is null
303;805545663450808322;Entity Extraction;2;LdAuerweck;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
480;805543213331312640;Entity Extraction;2;JosephSteinberg;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
936;805540006475354113;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
476;805544200313991172;Entity Extraction;2;JossSheldon;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
971;805540006370521088;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
352;805549680314687488;Entity Extraction;2;LindaSuhler;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
941;805540005896601600;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
469;805543752190361601;Entity Extraction;2;CornellWBrooks;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
429;805544401833488385;Entity Extraction;2;DanScavino;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
26;805547502736916480;Entity Extraction;2;https://t.co/54vxmQCOIn;en;URI/URL;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;12;Error in reading value (type 4): rs.getBigInt(...) is null
946;805540004168507392;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
315;805545660300795904;Entity Extraction;2;ArtHauntsMe;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
461;805543850316070912;Entity Extraction;2;Election2016;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;6;Error in reading value (type 4): rs.getBigInt(...) is null
457;805543881588621312;Entity Extraction;2;https://t.co/ryJZq0hCGi;en;URI/URL;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;52;Error in reading value (type 4): rs.getBigInt(...) is null
951;805540003229011968;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
322;805545604445327362;Entity Extraction;2;ImWithHer;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;17;Error in reading value (type 4): rs.getBigInt(...) is null
452;805543896138862592;Entity Extraction;2;AlyLovesMovies;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
966;805540000720748544;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
956;805540001832255489;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
445;805544291993092096;Entity Extraction;2;Believe Trump Has 'Mandate;en;Sentiment;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;21;Error in reading value (type 4): rs.getBigInt(...) is null
332;805545388937740288;Entity Extraction;2;ImWithHer;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;17;Error in reading value (type 4): rs.getBigInt(...) is null
21;805548408291389440;Entity Extraction;2;election2016;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;13;Error in reading value (type 4): rs.getBigInt(...) is null
961;805540000745996288;Entity Extraction;2;key permit;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
342;805545257643442176;Entity Extraction;2;ImWithHer;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;17;Error in reading value (type 4): rs.getBigInt(...) is null
437;805544067597828096;Entity Extraction;2;commondreams;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;4;Error in reading value (type 4): rs.getBigInt(...) is null
368;805546908496240640;Entity Extraction;12;imwithher;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;2;2;Mon, 05 Dec 2016 05:19:06 GMT;130;Error in reading value (type 4): rs.getBigInt(...) is null
710;805540766433112064;Entity Extraction;12;https://t.c;en;URI/URL;;;1;2;Mon, 05 Dec 2016 05:19:07 GMT;128;Error in reading value (type 4): rs.getBigInt(...) is null
678;805541363345461248;Entity Extraction;12;https://t.c;en;URI/URL;;;1;2;Mon, 05 Dec 2016 05:19:07 GMT;128;Error in reading value (type 4): rs.getBigInt(...) is null
610;805540681963827200;Entity Extraction;12;https://t.c;en;URI/URL;;;1;2;Mon, 05 Dec 2016 05:19:07 GMT;128;Error in reading value (type 4): rs.getBigInt(...) is null
313;805545663450808322;Entity Extraction;12;https://t;en;URI/URL;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;130;Error in reading value (type 4): rs.getBigInt(...) is null
413;805545048452513792;Entity Extraction;11;https://t.co/B1ofmQJELp;en;URI/URL;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;108;Error in reading value (type 4): rs.getBigInt(...) is null
367;805546908496240640;Entity Extraction;11;election2016;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;2;2;Mon, 05 Dec 2016 05:19:06 GMT;116;Error in reading value (type 4): rs.getBigInt(...) is null
578;805540636640165888;Entity Extraction;11;https://t.co/B1ofmQJELp;en;URI/URL;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;108;Error in reading value (type 4): rs.getBigInt(...) is null
609;805540681963827200;Entity Extraction;11;COMETOGETHER;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;2;Mon, 05 Dec 2016 05:19:07 GMT;115;Error in reading value (type 4): rs.getBigInt(...) is null
240;805549420418859008;Entity Extraction;11;Election2016;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;2;Mon, 05 Dec 2016 05:19:06 GMT;118;Error in reading value (type 4): rs.getBigInt(...) is null
69;805550732762083328;Entity Extraction;11;https://t.co/B1ofmQJELp;en;URI/URL;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;108;Error in reading value (type 4): rs.getBigInt(...) is null
677;805541363345461248;Entity Extraction;11;COMETOGETHER;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;2;Mon, 05 Dec 2016 05:19:07 GMT;115;Error in reading value (type 4): rs.getBigInt(...) is null
312;805545663450808322;Entity Extraction;11;ElectoralCollege;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;113;Error in reading value (type 4): rs.getBigInt(...) is null
709;805540766433112064;Entity Extraction;11;COMETOGETHER;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;2;Mon, 05 Dec 2016 05:19:07 GMT;115;Error in reading value (type 4): rs.getBigInt(...) is null
366;805546908496240640;Entity Extraction;10;#VaginasAgainstTrump;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;2;2;Mon, 05 Dec 2016 05:19:06 GMT;94;Error in reading value (type 4): rs.getBigInt(...) is null
488;805543213331312640;Entity Extraction;10;InfoSec;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;131;Error in reading value (type 4): rs.getBigInt(...) is null
340;805545388937740288;Entity Extraction;10;https://t.co/XMhfEhZBfu;en;URI/URL;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;114;Error in reading value (type 4): rs.getBigInt(...) is null
577;805540636640165888;Entity Extraction;10;https://t.co/l8bOWpOedS;en;URI/URL;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;84;Error in reading value (type 4): rs.getBigInt(...) is null
68;805550732762083328;Entity Extraction;10;https://t.co/l8bOWpOedS;en;URI/URL;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;84;Error in reading value (type 4): rs.getBigInt(...) is null
350;805545257643442176;Entity Extraction;10;https://t.co/CPPFsR6gNg;en;URI/URL;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;114;Error in reading value (type 4): rs.getBigInt(...) is null
239;805549420418859008;Entity Extraction;10;TrumpLandslide;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;2;Mon, 05 Dec 2016 05:19:06 GMT;102;Error in reading value (type 4): rs.getBigInt(...) is null
168;805549985353891845;Entity Extraction;10;https://t.co/L7uwlxkoX6;en;URI/URL;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;112;Error in reading value (type 4): rs.getBigInt(...) is null
676;805541363345461248;Entity Extraction;10;election2016;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;2;Mon, 05 Dec 2016 05:19:07 GMT;101;Error in reading value (type 4): rs.getBigInt(...) is null
311;805545663450808322;Entity Extraction;10;Denial;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;105;Error in reading value (type 4): rs.getBigInt(...) is null
412;805545048452513792;Entity Extraction;10;https://t.co/l8bOWpOedS;en;URI/URL;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;84;Error in reading value (type 4): rs.getBigInt(...) is null
708;805540766433112064;Entity Extraction;10;election2016;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;2;Mon, 05 Dec 2016 05:19:07 GMT;101;Error in reading value (type 4): rs.getBigInt(...) is null
608;805540681963827200;Entity Extraction;10;election2016;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;2;Mon, 05 Dec 2016 05:19:07 GMT;101;Error in reading value (type 4): rs.getBigInt(...) is null
330;805545604445327362;Entity Extraction;10;https://t.co/to3a7L4J5D;en;URI/URL;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;115;Error in reading value (type 4): rs.getBigInt(...) is null
250;805548912534847488;Entity Extraction;10;E;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;138;Error in reading value (type 4): rs.getBigInt(...) is null
